0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
1.0,0.9967759034848144,0.9956531720542735,0.9945255339949778,0.9941274916844439,0.9935223973974053,0.9930555333962946,0.9922534855095021,0.991806481595193,0.9912104762443626,0.9906912757762041,0.9902859988140762,0.9900333735615386,0.9895227735760899,0.9891148650902493,0.9887826270321369,0.9885263210715003,0.9883570517061262,0.9882291874561484,0.9881205283477856,0.9880331555600128,0.9878857274943021,0.9877816493673631,0.9876790482731039,0.9875563133414508,0.9875447225248626,0.9947548737921564,0.9929053797283498,0.9920957797607199,0.9900970908933301,0.9883640407262838,0.9870910316032866,0.9855125206990508,0.9837975622448676,0.9824103070752421,0.9813395472858351,0.9800472010908674,0.9791540571553786,0.9782095847481399,0.9777055777868808,0.9771869704154054,0.9765493502432641,0.9761078823731404,0.9753311861892157,0.9745091317844349,0.9740060755992153,0.9735775502548429,0.9728380313533473,0.9720831524324891,0.9715933481404225,0.9709625426568638,0.9704107617118252,0.9700922018962793,0.9696523126779737,0.9693216061613447,0.9690498874061507,0.9687086617858273,0.968352879846673,0.9681518496164487,0.9678968692000118,0.9677777727537448,0.9676444419985173,0.967607367830118,0.9961343797180849,0.99511963050607,0.9939885054345311,0.9933626975543994,0.992514593022235,0.9912984598552678,0.9904255411262297,0.9897540819340963,0.9887542746317753,0.9881579486448733,0.9876208344536683,0.9871630535033109,0.9867536213775532,0.986401899826671,0.9862611281125641,0.9861535179673785,0.9860013010634647,0.985866713329112,0.9857411381360303,0.9855784989892759,0.9855215691040075,0.9854319215212565,0.9853611652142272,0.9963043157183815,0.995713378286012,0.9950686849534266,0.9947795338588076,0.994487098868134,0.9940916839062767,0.9937289805720587,0.9931212054845213,0.9925857086021525,0.9922746862001076,0.9921173202809318,0.9918526191219653,0.9916146026860212,0.9914096913423774,0.9912052524205928,0.9911227086297281,0.9910013872696907,0.9909534668918919,0.9909136594194067,0.9908804230708919,0.990865489707764,0.9956986922300296,0.9947133755331257,0.993848820864784,0.9930274124147708,0.9924497952944904,0.992102379777058,0.9914810940014276,0.9908303069534891,0.9904536562934457,0.9901408743107339,0.9896217570817417,0.9890933226487784,0.9888387026072761,0.9885462261778695,0.9882152553494037,0.9878729108544185,0.98755744365191,0.9873366604706603,0.9870402290885462,0.986683246133352,0.9864603829025996,0.9863363389524662,0.9861951047421477,0.9861425846597419,0.9860845000418132,0.9860589346196168
1.0,0.9955340562407016,0.994616767431836,0.9936852773898797,0.9933803026759002,0.9929381205965377,0.9925947357738399,0.9920008990921214,0.9916676908586456,0.9911887802668554,0.9907547335570932,0.9903957975314395,0.9901461425359572,0.9896675123201633,0.9893272756439252,0.9890269439328516,0.9888269300841531,0.9886716048325334,0.9885271604985986,0.9883780548777404,0.9882718425053065,0.988119373316423,0.9880338679068394,0.9879754988459788,0.9879036228078478,0.9878758136071475,0.9939060618956524,0.9924641930646596,0.9919340115707536,0.9906903900667177,0.9895955448797841,0.9888283314119469,0.9878749102663512,0.9868108461977411,0.9859161098186411,0.9853157338510493,0.9845679133797048,0.9840300661379591,0.9834592700166811,0.9831535642789955,0.982853688540007,0.9825132038616164,0.9822717190094113,0.9818447335192181,0.9813786207729076,0.9811105608595614,0.9808746504348363,0.9804527499420694,0.9800048505650136,0.9796967170338183,0.9793181305966251,0.9789680430267906,0.9787448911817349,0.9784696587630467,0.9782854825569968,0.9781180567686097,0.9779053286135139,0.9777331631449401,0.9776720955821808,0.9775933873652518,0.977553197237489,0.9775085038639086,0.9774926296348265,0.9950215205157713,0.9942360538805544,0.9933967514195408,0.9929205210706574,0.9922981492048998,0.991369075524058,0.9906805154568901,0.9901481595775857,0.9893493261610299,0.9889008990200955,0.9884840606543766,0.9881520746284842,0.9878390731318347,0.9876006022365138,0.9874913480666997,0.9873903230654592,0.9872690186581202,0.9871830985330476,0.9871012076815812,0.9870219594589603,0.9869856166734399,0.9869593306544188,0.986939371357372,0.9952065716141236,0.9948273898818581,0.9943984777260277,0.9941939920934104,0.9939995700406681,0.9937571344300477,0.9935192743046954,0.9931176695897052,0.9927331353605484,0.9924713754790899,0.9923359804821805,0.9921373010051361,0.9919381087442423,0.9917287355654076,0.9915136165515555,0.9914074719287878,0.9911984090700191,0.9910582944030056,0.9909473229347943,0.9908484760952047,0.9907960952124215,0.9949728655233495,0.9944410389450558,0.9939720842880283,0.9935579522350836,0.993255397070467,0.9930865084931729,0.9927832133463333,0.9924549490218147,0.9922590834445593,0.9920954520614218,0.9918060528237282,0.9915419668900753,0.9914139112802044,0.9912574414422457,0.991063660826776,0.9908498759702173,0.9906778640094794,0.9905564320676264,0.9903919055196481,0.9901918689107485,0.9900466331930622,0.9899589302122037,0.9898405038475824,0.9897681111115387,0.9897025348167044,0.989695338430413
1.0,0.9954941660048343,0.9946755454820667,0.993844510912881,0.9934790584429007,0.992945012432947,0.9925299145727078,0.9918114063615843,0.9914078715744992,0.9908236332167144,0.9902881263910156,0.9898623667555063,0.989564003080911,0.9889863039949924,0.9885519603791029,0.9881878253391473,0.987927515643961,0.9877217291560721,0.9875493321983557,0.9873863553059348,0.9872635735288229,0.9870725619564267,0.9869510914306392,0.9868470126219931,0.9867158998343663,0.9866862306411319,0.9936196298851109,0.9919371516083884,0.991295022535086,0.9897734296250661,0.9884567750717589,0.9875157416813676,0.9863456974099278,0.9850347538862547,0.9839264316200174,0.9831349646373271,0.9821860890914189,0.9814989172367872,0.9807688872307645,0.9803774860624705,0.9799893791762551,0.9795403192259997,0.9792319215111724,0.9786855696949394,0.9780855641619903,0.9777355880267815,0.9774253925104964,0.9768664987596636,0.9762685139604806,0.9758817571849849,0.9753916428680663,0.9749341457485476,0.9746380279216961,0.9742509947083301,0.9739816361487357,0.973760304121854,0.9734780571310497,0.973232388009545,0.9731188018651445,0.9729875630388168,0.9729112684241914,0.9728237519116882,0.9728091863646952,0.9948920032953329,0.9939567244767193,0.992950673330674,0.9923921876686415,0.9916511991489082,0.990584091484437,0.989791354203565,0.989178217944924,0.9882576193019936,0.9877278648087864,0.9872487534637903,0.9868565831441156,0.9863952439152894,0.9860173671153956,0.9858571971994579,0.98572344026034,0.9855472552198505,0.9854043357054412,0.9852665941105123,0.9851106666814232,0.9850502100707232,0.984981357456784,0.9849234377589848,0.9950387373667259,0.9944971546750885,0.9939021408520303,0.9936319747072646,0.9933706259185866,0.9930308777078786,0.9927173462191509,0.9921868742194839,0.991715100384538,0.9913886512566349,0.9912193149687722,0.9909624982318311,0.990701705780318,0.9904582748715245,0.9902077446588922,0.9900964069746951,0.9899047564469813,0.9897767792407673,0.9896715987355649,0.9895824996987911,0.9895408214408321,0.9947198259716018,0.9940192594140199,0.9934000867353331,0.9928337702528321,0.9924420992521569,0.9922196468241745,0.9918189809137382,0.9913814699727999,0.9911320863265474,0.9909231634852098,0.9905486808809371,0.9901888694304438,0.9900136210963798,0.9898177815858104,0.9895711340315314,0.9893191548286955,0.9891126463619019,0.9889665079421288,0.9887680090575768,0.9885260402845837,0.988346447950927,0.9882336881647431,0.9881012667695372,0.9880185138527715,0.9879409686975938,0.987920091409958
1.0,0.9972312434727977,0.9966432823572628,0.9960668377682077,0.9958112615851001,0.9954415382246374,0.9951541871941779,0.9946568425229441,0.9943775427540503,0.9939792340336817,0.9936206137190792,0.9933331815808538,0.9931354534241731,0.9927595521889503,0.9924767358464818,0.9922375839828138,0.9920662639584575,0.9919349663205894,0.9918233428021797,0.9917163886405382,0.9916356296642316,0.9915096082192331,0.9914291196775386,0.9913597031326636,0.9912723827768504,0.9912483743103041,0.9956832591520152,0.9942850272280631,0.9937606336714797,0.9925307933440459,0.9914580632785069,0.9906853509889817,0.9897241693717105,0.9886516821739912,0.9877501331397238,0.9871470653903217,0.986412552746418,0.9858848822820049,0.9853240818915218,0.985023290438967,0.9847258927498362,0.9843834914064187,0.9841451778139235,0.9837226325192022,0.9832617221629124,0.9829938603573057,0.9827582576206736,0.982337161840215,0.981890406362618,0.9815943342062623,0.9812383737724573,0.9809102542016902,0.9807021987854029,0.9804283683562155,0.9802411104199336,0.9800822692832726,0.9798796289180626,0.979709694641297,0.9796295389678283,0.9795320641953874,0.979479378404856,0.9794189612501977,0.9794038333812818,0.9967108805218904,0.9958970452023862,0.9950183036299357,0.9945246014722114,0.9938640429201719,0.9928930304869199,0.992173187342168,0.9916159271257341,0.9908688933304532,0.9904342731397927,0.9900360840326212,0.9897057735021134,0.9894064313079857,0.9891611846463135,0.9890556066861711,0.9889654914482492,0.9888461578107735,0.9887486817832705,0.9886547811670953,0.9885535326944422,0.9885123020854983,0.9884711113389151,0.9884368348159638,0.9969123674730698,0.9965383791489405,0.996124112709292,0.9959333344289935,0.995750750820892,0.9955123706846889,0.9952882021807661,0.9949088682737718,0.994563361650579,0.9943306186368848,0.994209858073389,0.9940314125298617,0.9938537330902594,0.993682886337834,0.9935070455250393,0.9934266440007263,0.993282603849816,0.9931892543050111,0.9931103915432906,0.9930460632509812,0.9930191132092449,0.9966803701251272,0.9961744671781568,0.9957272352599623,0.9953159771363838,0.9950259666161367,0.9948625135198556,0.994567957819395,0.9942496846879055,0.9940653502321755,0.9939108185237964,0.9936387158811731,0.9933749726122831,0.9932464299530196,0.9930978835453657,0.9929149218027927,0.9927226304377537,0.9925667363910069,0.9924562797163969,0.9923060556263,0.9921226904310054,0.99199120365584,0.9919124416714137,0.9918161398643817,0.9917597087614213,0.9917114962548859,0.9916991435710122
1.0,0.9968095205466767,0.9961485934136115,0.9955012354041131,0.9952110607183906,0.9947973570645879,0.9944775338271602,0.9939269826362829,0.9936195073764964,0.9931819508822574,0.9927861672807542,0.9924647592269736,0.9922440273324619,0.9918336499939665,0.9915281763446292,0.9912654997661389,0.9910796177113997,0.9909379229191669,0.9908130496572997,0.9906895912026182,0.9905969310814213,0.9904535070371916,0.9903629499619703,0.9902862045223714,0.9901926355459753,0.9901600051610142,0.9953577188287137,0.9940547859163474,0.9934958968508005,0.9921149632213879,0.9909044006874435,0.9900341226155724,0.9889540667036613,0.9877495522478248,0.986737738114245,0.986048372662487,0.9851976429111231,0.9845864221275383,0.9839391585725931,0.9835932552729278,0.9832548242696102,0.9828723152697587,0.9826033449174849,0.9821297844864216,0.9816136296019489,0.981318342602301,0.9810589664342283,0.9805960401803743,0.9801056481642084,0.9797744397160797,0.979373339147992,0.9790039932113452,0.9787702006066348,0.9784641993824831,0.9782614252859378,0.9780833856348141,0.977859024931398,0.9776856078873022,0.9776077843661451,0.9775105635382072,0.9774601575195735,0.9774050406338859,0.9773898815680817,0.9961711269404567,0.9951722128367008,0.9940996366397278,0.993586280198294,0.9929018924271205,0.9918891573519087,0.991139551955853,0.9905611448264082,0.9897838523425575,0.9893346674223342,0.9889209009100178,0.9885801925254608,0.9882548001397747,0.9879905343097808,0.987873192045209,0.9877688190275105,0.9876312860071725,0.9875196635739215,0.987413897347854,0.9873072804964984,0.9872600653913418,0.9872207143587016,0.9871910311920739,0.9964456138472241,0.9960270457976221,0.9955581739482758,0.9953381556400708,0.9951307035483964,0.994860713460902,0.9946007498301463,0.9941636930785849,0.9937543393970901,0.9934779552494738,0.9933361785199225,0.9931339168883504,0.992932739361386,0.9927304698389475,0.9925247722058181,0.9924270269258146,0.9922429487423081,0.9921224386112195,0.9920191612041127,0.9919365729323864,0.9919041543067634,0.9961227682122142,0.9954777313132479,0.9949107548391162,0.9943881362929641,0.9940095727504886,0.9937969878210419,0.9934164959035549,0.9930038511982432,0.9927593574275748,0.9925558761480181,0.9921949437235479,0.9918428029122335,0.9916725842281193,0.9914664857932093,0.9912092400213707,0.9909274279573227,0.990695881232402,0.9905702519315365,0.9904016928198071,0.9901988457898586,0.9900541952663129,0.9899662954707019,0.9898535646154599,0.9897873253567967,0.9897362490278242,0.9897255439426882
1.0,0.9944509295657479,0.9934331096081654,0.9927233357717627,0.9924036838184397,0.9919609498481157,0.9916174176126018,0.9910238218111962,0.9906910309006325,0.9902144001020317,0.9897816565507972,0.9894281311824323,0.9891833562794828,0.9887461476863345,0.9884205749600843,0.9881386726325344,0.9879388869224903,0.9877847838877513,0.9876466147519166,0.9875080447700878,0.9874032027823649,0.9872391648422457,0.9871340073318033,0.9870428128754299,0.9869287342399807,0.9868812973850235,0.9921150873764595,0.9899981525032193,0.9890806803407726,0.9868081672915461,0.9848024555809438,0.9833442556691155,0.981529823811626,0.9794896461538524,0.9777562237688914,0.976348309406022,0.9745738048293825,0.9732781417323166,0.972220133117351,0.9716522099251302,0.9710925058999944,0.9704517466485175,0.9699944701996295,0.9691824329425821,0.9682869240039794,0.9677675744818055,0.9673051586403805,0.9664680759819025,0.9655680846741871,0.9649400320925041,0.9641039925294006,0.9633165851610384,0.962799601222052,0.9620939756250939,0.9615961936500803,0.9613946056185386,0.9611382181747483,0.9609662834193273,0.9608913553168191,0.9607978889371572,0.9607491822860269,0.9606947803239425,0.9606793573613688,0.9937742294730882,0.9927154050206564,0.9916032835766927,0.9910668966691544,0.9903520972570745,0.9892913089209716,0.9885047133828088,0.9878965329741803,0.9870741880495822,0.986599039973336,0.9861601712340526,0.9857988049433437,0.9854328313476587,0.9851340834952306,0.9849988669415581,0.9848756655896449,0.9847111517437739,0.9845753306187991,0.9844447368946747,0.9843225641073549,0.9842651116127245,0.9842289644677473,0.9842006022155202,0.9939859294144524,0.9934600883230957,0.9928656852152659,0.9925826045421609,0.9923191227398703,0.9919729528704636,0.991633212116921,0.9911256020874148,0.9906431517593298,0.9903115440587803,0.9901396656884489,0.9899073098535625,0.9896736224047211,0.9894327627269335,0.9891851819927285,0.9890649290117859,0.9888323753113726,0.9886763702369804,0.988538004975217,0.9884325364370783,0.9883980981898509,0.9937206715668154,0.993031232342159,0.9924223762947703,0.9918608569821649,0.991451553387163,0.9912290182404637,0.9908285202897098,0.9903926342745978,0.9901332486430922,0.9899160253541396,0.9895281623211326,0.9891494474818764,0.9889650359728556,0.9887394751423365,0.9884551881427128,0.9881409949478809,0.9878962922725304,0.9877611785255765,0.9875781393892892,0.9873556273860314,0.9871938391505725,0.98709404717216,0.9869627795053499,0.9868824094675219,0.986830085909696,0.9868198580514108
1.0,0.9943075882912717,0.9933362626318384,0.9926759472430274,0.9923822138571976,0.991995953940481,0.9916972008124053,0.9911826612594108,0.990895149929381,0.9904846447198806,0.9901145283481836,0.9898184880055434,0.9896145515056521,0.9892855701949619,0.9890374649826716,0.9888315156849512,0.9886838527809533,0.9885722266004237,0.9884818015699748,0.9883990208924761,0.9883374548148612,0.9882433379269104,0.9881849742249776,0.9881369022957155,0.9880799529610648,0.988078200158288,0.991830614748137,0.9895697778936108,0.9885827334118489,0.9861385506565975,0.9839853883426652,0.9824079173486796,0.9804455830419792,0.9782357539081674,0.976354327962671,0.9748262206561672,0.9729069635652154,0.9715029175899087,0.9701698025545713,0.9695409236638464,0.9689278607973907,0.9682394620830698,0.9677501894708664,0.9668822388974785,0.9659233640818657,0.9653763955876109,0.9648885317667915,0.9640037845073983,0.9630507766103273,0.9623910261756667,0.9614984323384698,0.9606558299610861,0.9601006096331978,0.9593317629738114,0.9588009454307879,0.9585710026317503,0.9582789950357155,0.9581026146203631,0.9580158204217872,0.9579103782253076,0.9578525678982198,0.9577881981198583,0.9577727283152768,0.9936467004930418,0.9926060137422039,0.9915421830222569,0.9910366170193001,0.990357606116066,0.9893609576054073,0.9886218249813845,0.9880511453221024,0.9871965608280074,0.9866939592686772,0.9862322930797823,0.985844642532045,0.9854248414641634,0.9850699537561498,0.9849107630193027,0.9847673272710259,0.9845662133332556,0.9843901501163299,0.9842207063298087,0.9840624840399586,0.9839880080110123,0.9839415778413064,0.9839049682156651,0.9936209776596102,0.9928315051007213,0.9919355697850287,0.9915061663248963,0.9912081181858161,0.9908089066728084,0.990419719653545,0.9898283556259752,0.9892704549390711,0.9888820389825167,0.9886809050153029,0.9884193251864726,0.9881541108262419,0.9878850781964983,0.9876090493043892,0.9874767651423493,0.9872250312568726,0.9870545825394348,0.9868944172853039,0.9867819736448807,0.986758850695943,0.9934907505655519,0.9927249235685459,0.9920493695441803,0.9914156112329617,0.9909569741611374,0.9907128199776751,0.9902741067653069,0.9897946843790646,0.9895114123311216,0.9892746084995245,0.9888490178152889,0.9884232875071539,0.9882163004394476,0.9879659942832161,0.987647730015188,0.9872990093299169,0.9870385754903697,0.9868924515785465,0.9866950659955546,0.986455834083986,0.9862793812230035,0.9861693940816815,0.9860280214713302,0.9859395904241998,0.985893868788715,0.9858806597665987
1.0,0.9952748040069789,0.9943598233330581,0.9937578798583876,0.9934885709654474,0.9931098902748458,0.992818644614949,0.9923199311248826,0.9920429179672033,0.9916496051692887,0.991295749402392,0.9910096654714757,0.9908138440388142,0.9904592864162276,0.9901899734861248,0.9899600857141392,0.9897931141803796,0.98966642948359,0.9895562872617996,0.989448643249566,0.9893656372496975,0.9892325168039411,0.9891442804278548,0.98906402144841,0.9889679350876488,0.9889330078051333,0.9930803326698322,0.9910806759992877,0.9902091242716325,0.988054533538905,0.9861544191912757,0.9847647976934101,0.983039141324486,0.9811001639233822,0.9794543098504719,0.9781287784120563,0.9764608491847384,0.9752442697415113,0.9741129418333886,0.9735936319157054,0.9730757931992781,0.9724708246753877,0.9720398099276429,0.9712790937292872,0.9704411531107021,0.9699474139264728,0.9695082478347194,0.9687140872652465,0.9678611695263654,0.9672676613248296,0.9664928017285239,0.9657642729250026,0.9652872484937174,0.964629236680534,0.9641545218062457,0.9639779083945424,0.9637574373213198,0.9635950950844325,0.9635166606937356,0.9634183166310605,0.9633664873776583,0.9633113790201479,0.9632959979845928,0.9947894190350314,0.9940289735090808,0.993231964517753,0.9927834030223162,0.9921824287594554,0.991296466247237,0.9906415164690213,0.9901378330619568,0.9893881374046329,0.9889492002276523,0.9885448676412254,0.988207005464423,0.9878971880560252,0.9876397748652163,0.9875255204848766,0.9874239463393077,0.9872853259924512,0.9871677570095142,0.9870574133983956,0.9869473163820676,0.9868975855809203,0.9868569408822173,0.9868279334842324,0.9944801836134423,0.9935089251613003,0.9923971657474403,0.992005188979016,0.9916895514114342,0.9912661544486681,0.9908469319972096,0.9902043204377667,0.9895857998260856,0.9891547930535282,0.988932864484229,0.9885900951870372,0.9882402857745323,0.9878668781913561,0.987484279157433,0.9872932473156635,0.9869119329677266,0.9866495553718678,0.9863953330009574,0.9863199555211906,0.9862967505350122,0.994661901983626,0.9940890008346087,0.9935890354464236,0.9931242731070049,0.9927895119782914,0.9926051844254604,0.9922783913399431,0.9919250733107657,0.9917170718935294,0.9915458641116299,0.9912441213977267,0.9909469395429044,0.9908051350326095,0.9906360077814836,0.9904270046221652,0.9902010727503888,0.9900260990119507,0.9899049963223604,0.9897443228429821,0.9895532782077686,0.9894170949344107,0.989335096614064,0.9892307468862707,0.9891696958803393,0.9891285729720105,0.9891181099244318
1.0,0.9968484783790735,0.9963032612078565,0.9957678057785084,0.9955277180211582,0.9951949288112864,0.9949375463135318,0.9944942819499167,0.9942466099133203,0.9938933593426129,0.9935782971079636,0.9933228029760779,0.9931469972945735,0.9928350454652037,0.9925984631476937,0.9923958208619313,0.9922488787328917,0.9921365545022477,0.9920380486294439,0.9919410601546756,0.9918662035490755,0.9917460147447497,0.9916662292930416,0.9915935066902501,0.9915037587838785,0.9914684074406437,0.9953508904420391,0.9939918003835899,0.9934019589521735,0.9919427773479103,0.9906588761259977,0.9897240982184506,0.9885624456613227,0.9872598991644893,0.9861574747061973,0.9853854341828312,0.9844223689293904,0.9837237758858938,0.9831409412337316,0.9828291200237107,0.9825282995894136,0.9821969094016038,0.9819634568255803,0.9815517622508511,0.9811016500282896,0.9808498003542124,0.980627922468187,0.9802306775031181,0.9798084600776182,0.9795223631286762,0.9791705401948472,0.978844864637018,0.978636917115003,0.9783583194324652,0.9781800398501589,0.9780220936366255,0.9778223897032639,0.977683437855514,0.9776168228384905,0.9775328449400903,0.9774877868762989,0.9774379318887861,0.977422056481968,0.9963788829003379,0.995642139720879,0.9948729846989239,0.9944387769206121,0.9938560944004392,0.9929927785419614,0.9923527044210406,0.9918585074655207,0.9911184488909858,0.9906836807834019,0.9902814843532036,0.9899440918484289,0.9896667962199354,0.9894364017821705,0.9893333343079775,0.9892407841975408,0.9891142666180747,0.9890067444166629,0.9889041340185993,0.9888055940868247,0.9887601137434527,0.9887281559707048,0.9887038301446749,0.996085420409776,0.9951556705171541,0.9940893775855987,0.9937188462684001,0.9934262011275087,0.9930332895730172,0.992642534077139,0.9920466824133359,0.991470214817974,0.9910657774057487,0.9908557657408288,0.99053520419993,0.9902066543900875,0.9898531076049475,0.9894881136649694,0.9893046799765962,0.9889358791601754,0.9886804213528646,0.9884317657009036,0.9883585902234044,0.9883378311572313,0.9963202606724646,0.9958257941774242,0.9953912224507878,0.9949876762212521,0.9946963905274432,0.9945390092880604,0.9942575481597173,0.9939526337295663,0.993772864284128,0.9936234027534676,0.9933588799828758,0.9930986438508893,0.9929729807356789,0.9928222753796838,0.9926347521044165,0.9924309816633473,0.9922778750772903,0.9921705057815178,0.9920260407494629,0.9918516693651734,0.9917255458196115,0.9916511240592482,0.9915551774950474,0.9914976066347856,0.9914618109720749,0.9914530400311489
1.0,0.997225314315845,0.9967143550491541,0.9962083677295392,0.9959803555269188,0.9956657362476405,0.9954226193449824,0.9950042988860355,0.994770778885013,0.9944341579965098,0.9941356553793422,0.9938919211400224,0.9937220303997599,0.9934216338633697,0.9931971586228462,0.9930029341395966,0.9928646516970949,0.9927567358158982,0.992659937513781,0.9925628238561286,0.9924888356568845,0.9923720064966637,0.9922961602385169,0.9922291569967665,0.9921469410086559,0.9921121152107214,0.9960259555774201,0.9949450894491818,0.9944794046384364,0.9933285086038498,0.9923162564958489,0.9915849740515333,0.9906771670087833,0.989658019409651,0.9887940123432808,0.9882231686570306,0.9875131414110905,0.986997736558651,0.9864516763734148,0.9861597119505157,0.9858792138622825,0.9855725939010193,0.9853557111120097,0.9849737367792598,0.9845538876150305,0.98432040352194,0.9841134473366234,0.9837405428456483,0.9833415307800651,0.9830686022650315,0.9827432375454657,0.9824395358661655,0.9822429689532074,0.9819822565060945,0.9818172496252491,0.9816687899499948,0.9814814322935842,0.9813548415512158,0.9812974108228214,0.9812241113419301,0.9811828460850893,0.9811375702346533,0.9811210954045692,0.9967613263446841,0.9960349763314971,0.9952766478882641,0.9948470326210277,0.9942719283461677,0.9934150269174489,0.9927771123060983,0.9922846533626997,0.991547358796256,0.9911158601364578,0.9907150037734249,0.9903800837578324,0.9901186202588764,0.9899039563329886,0.9898065114616431,0.9897174048589562,0.9895973141110497,0.9894970115919955,0.9894015505891717,0.9893124551341218,0.9892700296291214,0.9892430346506205,0.989223241365429,0.9964163323244728,0.9954263435379063,0.9942871620596448,0.9938789269057983,0.9935470042273304,0.9931011274054542,0.9926525172242717,0.9920868181219789,0.9915357478094108,0.9911447088821788,0.9909418113134887,0.9906332436403359,0.9903147152771106,0.9899682844288203,0.9896108156816312,0.9894297333248421,0.9890624967034106,0.9888056573984224,0.9885570129054161,0.988481892711725,0.9884588311859276,0.9964411423603714,0.9956892358618193,0.9950252913276276,0.9944026884769881,0.993940521964026,0.993678020293178,0.9932051983697145,0.9926835728232728,0.9923679299006452,0.9921032508119958,0.9916196178506851,0.9911336116861893,0.9908964475717656,0.9905964301635564,0.9902066287090742,0.9897640626956481,0.9893805805752766,0.989107553475272,0.9887343840486145,0.9882765831759652,0.988157026209162,0.9880877837681176,0.987996818935104,0.9879397681927414,0.9879042243849234,0.9878970572307142
