0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.000711246,0.0005533700000000001,0.000168458,0.000107034,0.000107034,0.000107034,0.000711246,0.000499736,0.0005533700000000001,0.000711246,0.000168458,0.00019747799999999998,0.0005533700000000001,0.00019747799999999998,0.000711246,0.000830055,0.0005533700000000001,0.000131652,0.000131652,0.000131652,0.000131652,0.000107034,0.0011067400000000002,0.000168458,0.00019747799999999998,0.00019747799999999998,0.000107034,0.0005533700000000001,0.00019747799999999998,0.000107034,0.000711246,0.000948328,0.00291534,0.000830055,0.000711246,0.000107034,0.000107034,0.000168458,0.000252687,0.0005533700000000001,0.00016055100000000002,0.005722807504187819,0.000168458,0.000474164,0.000474164,0.000474164,0.000830055,0.000641864,0.000474164,0.000711246,0.000131652,0.000168458,0.000830055,0.000107034,0.000252687,0.00019747799999999998,0.0005533700000000001,0.000711246,0.000107034,0.0011067400000000002,0.0005622029999999999,0.000131652,0.000252687,0.0005533700000000001,0.000131652,0.000830055,0.000474164,0.000107034,0.00016055100000000002,0.00019747799999999998,0.0005533700000000001,0.00019747799999999998,0.00606172,0.000131652,0.000830055,0.000830055,0.000131652,0.000131652,0.000107034,0.000168458,0.000830055,0.000168458,0.000107034,0.000830055,0.000252687,0.0005533700000000001,0.000830055,0.000168458,0.000131652,0.000830055,0.000107034,0.000830055,0.000948328,0.00016055100000000002,0.000252687,0.000474164,0.000830055,0.000107034,0.0005533700000000001,0.0005533700000000001,0.000949850124675588,0.000131652,0.000168458,0.000168458,0.00019747799999999998,0.000830055,0.00016055100000000002,0.000131652,0.000830055,0.000168458,0.00016055100000000002,0.000474164,0.0005533700000000001,0.00016055100000000002,0.000711246,0.000131652,0.00016055100000000002,0.000830055,0.000711246,0.0005533700000000001,0.000168458,0.000107034,0.000107034,0.000107034,0.000711246,0.000499736,0.0005533700000000001,0.000711246,0.000168458,0.00019747799999999998,0.0005533700000000001,0.00019747799999999998,0.000711246,0.000830055,0.0005533700000000001,0.000131652,0.000131652,0.000131652,0.000131652,0.000107034,0.0011067400000000002,0.000168458,0.00019747799999999998,0.00019747799999999998,0.000107034,0.0005533700000000001,0.00019747799999999998,0.000107034,0.000711246,0.000948328
0.000200607,0.000132022,0.000318996,3.9756000000000004e-05,3.9756000000000004e-05,3.9756000000000004e-05,0.000200607,0.000244768,0.000132022,0.000200607,0.000318996,0.000571428,0.000132022,0.000571428,0.000200607,0.000198033,0.000132022,0.000380952,0.000380952,0.000380952,0.000380952,3.9756000000000004e-05,0.000264044,0.000318996,0.000571428,0.000571428,3.9756000000000004e-05,0.000132022,0.000571428,3.9756000000000004e-05,0.000200607,0.000267476,0.002740884,0.000198033,0.000200607,3.9756000000000004e-05,3.9756000000000004e-05,0.000318996,0.000478494,0.000132022,5.9634e-05,0.0016141183851896613,0.000318996,0.000133738,0.000133738,0.000133738,0.000198033,0.000595216,0.000133738,0.000200607,0.000380952,0.000318996,0.000198033,3.9756000000000004e-05,0.000478494,0.000571428,0.000132022,0.000200607,3.9756000000000004e-05,0.000264044,0.000275364,0.000380952,0.000478494,0.000132022,0.000380952,0.000198033,0.000133738,3.9756000000000004e-05,5.9634e-05,0.000571428,0.000132022,0.000571428,0.00411397,0.000380952,0.000198033,0.000198033,0.000380952,0.000380952,3.9756000000000004e-05,0.000318996,0.000198033,0.000318996,3.9756000000000004e-05,0.000198033,0.000478494,0.000132022,0.000198033,0.000318996,0.000380952,0.000198033,3.9756000000000004e-05,0.000198033,0.000267476,5.9634e-05,0.000478494,0.000133738,0.000198033,3.9756000000000004e-05,0.000132022,0.000132022,0.00026790531540535296,0.000380952,0.000318996,0.000318996,0.000571428,0.000198033,5.9634e-05,0.000380952,0.000198033,0.000318996,5.9634e-05,0.000133738,0.000132022,5.9634e-05,1.4478363926909991e-05,0.000380952,5.9634e-05,0.000198033,0.000200607,0.000132022,0.000318996,3.9756000000000004e-05,3.9756000000000004e-05,3.9756000000000004e-05,0.000200607,0.000244768,0.000132022,0.000200607,0.000318996,0.000571428,0.000132022,0.000571428,0.000200607,0.000198033,0.000132022,0.000380952,0.000380952,0.000380952,0.000380952,3.9756000000000004e-05,0.000264044,3.858778787384429e-06,0.000571428,0.000571428,3.9756000000000004e-05,0.000132022,0.000571428,3.9756000000000004e-05,0.000200607,0.000267476
0.00019149,0.00041292200000000003,0.000326164,4.2814e-05,4.2814e-05,4.2814e-05,0.00019149,0.00022352,0.00041292200000000003,0.00019149,0.000326164,0.000504201,0.00041292200000000003,0.000504201,0.00019149,0.000619383,0.00041292200000000003,0.000336134,0.000336134,0.000336134,0.000336134,4.2814e-05,0.0008258440000000001,0.000326164,0.000504201,0.000504201,4.2814e-05,0.00041292200000000003,0.000504201,4.2814e-05,0.00019149,0.00025532,0.002974116,0.000619383,0.00019149,4.2814e-05,4.2814e-05,0.000326164,0.000489246,0.00041292200000000003,6.4221e-05,0.001540761436938732,0.000326164,0.00012766,0.00012766,0.00012766,0.000619383,0.0006064159999999999,0.00012766,0.0006140697702121603,0.000336134,0.000326164,0.000619383,4.2814e-05,0.000489246,0.000504201,0.00041292200000000003,0.00019149,4.2814e-05,0.0008258440000000001,0.00025145999999999995,0.000336134,0.000489246,0.00041292200000000003,0.000336134,0.000619383,0.00012766,4.2814e-05,6.4221e-05,0.000504201,0.00041292200000000003,0.000504201,0.0039741379999999995,0.000336134,0.000619383,0.000619383,0.000336134,0.000336134,4.2814e-05,0.000326164,0.000619383,0.000326164,4.2814e-05,0.000619383,0.000489246,0.00041292200000000003,0.000619383,0.000326164,0.000336134,0.000619383,4.2814e-05,0.000619383,0.00025532,6.4221e-05,0.000489246,0.00012766,0.000619383,4.2814e-05,0.00041292200000000003,0.00041292200000000003,0.00012766,0.000336134,0.000326164,0.000326164,0.000504201,0.000619383,6.4221e-05,0.000336134,0.000619383,0.000326164,6.4221e-05,0.00012766,0.00041292200000000003,6.4221e-05,1.3820364734849702e-05,0.000336134,6.4221e-05,0.000619383,0.00019149,0.00041292200000000003,0.000326164,4.2814e-05,4.2814e-05,4.2814e-05,0.00019149,0.00022352,0.00041292200000000003,0.00019149,0.000326164,0.000504201,0.00041292200000000003,0.000504201,0.00019149,0.000619383,0.00041292200000000003,0.000336134,0.000336134,0.000336134,0.000336134,4.2814e-05,0.0008258440000000001,3.945487480747266e-06,0.000504201,0.000504201,4.2814e-05,0.00041292200000000003,0.000504201,4.2814e-05,0.00019149,0.00025532
0.00019605000000000002,0.000255618,0.000362008,3.364e-05,3.364e-05,3.364e-05,0.00019605000000000002,0.00023372,0.000255618,0.00019605000000000002,0.000362008,0.00034033500000000004,0.000255618,0.00034033500000000004,0.00019605000000000002,0.00038342700000000004,0.000255618,0.00022689000000000002,0.00022689000000000002,1.501851384605704e-05,0.00022689000000000002,3.364e-05,0.000511236,0.000362008,0.00034033500000000004,0.00034033500000000004,3.364e-05,0.000255618,0.00034033500000000004,3.364e-05,0.00019605000000000002,0.0002614,0.0027642120000000003,0.00038342700000000004,0.00019605000000000002,3.364e-05,3.364e-05,0.000362008,0.000543012,0.000255618,5.046000000000001e-05,0.0015774519803218885,0.000362008,0.0001307,0.0001307,0.0001307,0.00038342700000000004,0.000629736,0.0001307,0.0006286927695968147,0.00022689000000000002,0.000362008,0.00038342700000000004,3.364e-05,0.000543012,0.00034033500000000004,0.000255618,0.00019605000000000002,3.364e-05,0.000511236,0.000262935,0.00022689000000000002,0.000543012,0.000255618,0.00022689000000000002,0.00038342700000000004,0.0001307,3.364e-05,5.046000000000001e-05,0.00034033500000000004,0.000255618,0.00034033500000000004,0.004232592,0.00022689000000000002,0.00038342700000000004,0.00038342700000000004,0.00022689000000000002,0.00022689000000000002,3.364e-05,0.000362008,0.00038342700000000004,0.000362008,3.364e-05,0.00038342700000000004,0.000543012,0.000255618,0.00038342700000000004,0.000362008,0.00022689000000000002,0.00038342700000000004,3.364e-05,0.00038342700000000004,0.0002614,5.046000000000001e-05,0.000543012,0.0001307,0.00038342700000000004,3.364e-05,0.000255618,0.000255618,0.0001307,0.00022689000000000002,0.000362008,0.000362008,0.00034033500000000004,0.00038342700000000004,5.046000000000001e-05,0.00022689000000000002,0.00038342700000000004,0.000362008,5.046000000000001e-05,0.0001307,0.000255618,5.046000000000001e-05,1.414947259004274e-05,0.00022689000000000002,5.046000000000001e-05,0.00038342700000000004,0.00019605000000000002,0.000255618,0.000362008,3.364e-05,3.364e-05,3.364e-05,0.00019605000000000002,0.00023372,0.000255618,0.00019605000000000002,0.000362008,0.00034033500000000004,0.000255618,0.00034033500000000004,0.00019605000000000002,0.00038342700000000004,0.000255618,0.00022689000000000002,0.00022689000000000002,0.00022689000000000002,0.00022689000000000002,3.364e-05,0.000511236,0.000362008,0.00034033500000000004,0.00034033500000000004,3.364e-05,0.000255618,0.00034033500000000004,3.364e-05,0.00019605000000000002,0.0002614
0.00022796400000000001,0.000216292,0.000487456,5.5046e-05,5.5046e-05,5.5046e-05,0.00022796400000000001,0.00023372,0.000216292,0.00022796400000000001,0.000487456,0.000403362,0.000216292,0.000403362,0.00022796400000000001,0.000324438,0.000216292,0.000268908,0.000268908,0.000268908,0.000268908,5.5046e-05,0.000432584,0.000487456,0.000403362,0.000403362,5.5046e-05,0.000216292,0.000403362,5.5046e-05,0.00022796400000000001,0.000303952,0.0030786,0.000324438,0.00022796400000000001,5.5046e-05,5.5046e-05,0.000487456,0.0007311840000000001,0.000216292,8.2569e-05,0.000151976,0.000487456,0.000151976,0.000151976,0.000151976,0.000324438,0.000676384,0.000151976,0.00022796400000000001,0.000268908,0.000487456,0.000324438,5.5046e-05,0.0007311840000000001,0.000403362,0.000216292,0.00022796400000000001,5.5046e-05,0.000432584,0.000262935,0.000268908,0.003048491504466026,0.000216292,0.000268908,0.000324438,0.000151976,5.5046e-05,8.2569e-05,0.000403362,0.000216292,0.000403362,0.004211368,0.000268908,0.000324438,0.000324438,0.000268908,0.000268908,5.5046e-05,0.000487456,0.000324438,0.000487456,5.5046e-05,0.000324438,0.0007311840000000001,0.000216292,0.000324438,0.000487456,0.000268908,0.000324438,5.5046e-05,0.000324438,0.000303952,8.2569e-05,0.0007311840000000001,0.000151976,0.000324438,5.5046e-05,0.000216292,0.000216292,0.000151976,0.000268908,0.000487456,0.000487456,0.000403362,0.000324438,8.2569e-05,0.000268908,0.000324438,0.000487456,8.2569e-05,0.000151976,0.000216292,8.2569e-05,1.6452794539742428e-05,0.000268908,8.2569e-05,0.000324438,0.00022796400000000001,0.000216292,0.000487456,5.5046e-05,5.5046e-05,5.5046e-05,0.00022796400000000001,0.00023372,0.000216292,0.00022796400000000001,0.000487456,0.000403362,0.000216292,0.000403362,0.00022796400000000001,0.000324438,0.000216292,0.000268908,0.000268908,0.000268908,0.000268908,5.5046e-05,0.000432584,0.000487456,0.000403362,0.000403362,5.5046e-05,0.000216292,0.000403362,5.5046e-05,0.00022796400000000001,0.000303952
0.00022340400000000002,0.000207866,0.000637992,3.9756000000000004e-05,3.9756000000000004e-05,3.9756000000000004e-05,0.00022340400000000002,0.00023372,0.000207866,0.00022340400000000002,0.000637992,0.000424371,0.000207866,0.000424371,0.00022340400000000002,0.000311799,0.000207866,0.000282914,0.000282914,0.000282914,0.000282914,3.9756000000000004e-05,0.000415732,0.000637992,0.000424371,0.000424371,3.9756000000000004e-05,0.000207866,0.000424371,3.9756000000000004e-05,0.00022340400000000002,0.000297872,0.002798724,0.000311799,0.00022340400000000002,3.9756000000000004e-05,3.9756000000000004e-05,0.000637992,0.000956988,0.000207866,5.9634e-05,0.000148936,0.000637992,0.000148936,0.000148936,0.000148936,0.000311799,0.000618544,0.000148936,0.00022340400000000002,0.000282914,0.000637992,0.000311799,3.9756000000000004e-05,0.000956988,0.000424371,0.0006844201755805003,0.00022340400000000002,3.9756000000000004e-05,0.000415732,0.000262935,0.000282914,0.003989925638246916,0.000207866,0.000282914,0.000311799,0.000148936,3.9756000000000004e-05,5.9634e-05,0.000424371,0.000207866,0.000424371,0.004230086,0.000282914,0.000311799,0.000311799,0.000282914,0.000282914,3.9756000000000004e-05,0.000637992,0.000311799,0.000637992,3.9756000000000004e-05,0.000311799,0.000956988,0.000207866,0.000311799,0.000637992,0.000282914,0.000311799,3.9756000000000004e-05,0.000311799,0.000297872,5.9634e-05,0.000956988,0.000148936,0.000311799,3.9756000000000004e-05,0.000207866,0.000207866,0.000148936,0.000282914,0.000637992,0.000637992,0.000424371,0.000311799,5.9634e-05,0.000282914,0.000311799,0.000637992,5.9634e-05,0.000148936,0.000207866,5.9634e-05,0.00022340400000000002,0.000282914,5.9634e-05,0.000311799,0.00022340400000000002,0.000207866,0.000637992,3.9756000000000004e-05,3.9756000000000004e-05,3.9756000000000004e-05,0.00022340400000000002,0.00023372,0.000207866,0.00022340400000000002,0.000637992,0.000424371,0.000207866,0.000424371,0.00022340400000000002,0.000311799,0.000207866,0.000282914,0.000282914,0.000282914,0.000282914,3.9756000000000004e-05,0.000415732,0.000637992,0.000424371,0.000424371,3.9756000000000004e-05,0.000207866,0.000424371,3.9756000000000004e-05,0.00022340400000000002,0.000297872
0.00018693,0.000235956,0.0009426520000000001,4.5872000000000004e-05,4.5872000000000004e-05,4.5872000000000004e-05,0.00018693,0.00023372,0.000235956,0.00018693,0.0009426520000000001,0.00030252,0.000235956,0.00030252,0.00018693,0.00035393400000000003,0.000235956,0.00020168,0.00020168,0.00020168,0.00020168,4.5872000000000004e-05,0.000471912,0.0009426520000000001,1.544508193976741e-05,0.00030252,4.5872000000000004e-05,0.000235956,0.00030252,4.5872000000000004e-05,0.00018693,0.00024924,0.0030674039999999997,0.00035393400000000003,0.00018693,4.5872000000000004e-05,4.5872000000000004e-05,0.0009426520000000001,0.0014139780000000002,0.000235956,6.880800000000001e-05,0.00012462,0.0009426520000000001,0.00012462,0.00012462,0.00012462,0.00035393400000000003,0.0005485679999999999,0.00012462,0.00018693,0.00020168,0.0009426520000000001,0.00035393400000000003,4.5872000000000004e-05,0.0014139780000000002,0.00030252,0.0007769093884967841,0.00018693,4.5872000000000004e-05,0.000471912,0.000262935,0.00020168,0.0014139780000000002,0.0008849744143086591,0.00020168,0.00035393400000000003,0.00012462,4.5872000000000004e-05,6.880800000000001e-05,0.00030252,0.000235956,0.00030252,0.004257554,0.00020168,0.00035393400000000003,0.00035393400000000003,0.00020168,0.00020168,4.5872000000000004e-05,0.0009426520000000001,0.00035393400000000003,0.0009426520000000001,4.5872000000000004e-05,0.00035393400000000003,0.0014139780000000002,0.000235956,0.00035393400000000003,0.0009426520000000001,0.00020168,0.00035393400000000003,4.5872000000000004e-05,0.00035393400000000003,0.00024924,6.880800000000001e-05,0.0014139780000000002,0.00012462,0.00035393400000000003,4.5872000000000004e-05,0.000235956,0.000235956,0.00012462,0.00020168,0.0009426520000000001,0.0009426520000000001,0.00030252,0.00035393400000000003,6.880800000000001e-05,0.00020168,0.00035393400000000003,0.0009426520000000001,6.880800000000001e-05,0.00012462,0.000235956,6.880800000000001e-05,0.00018693,0.00020168,6.880800000000001e-05,0.00035393400000000003,0.0004578011879333877,0.000235956,0.0009426520000000001,4.5872000000000004e-05,4.5872000000000004e-05,4.5872000000000004e-05,0.00018693,0.00023372,0.000235956,0.00018693,0.0009426520000000001,0.00030252,0.000235956,0.00030252,0.00018693,0.00035393400000000003,0.000235956,0.00020168,0.00020168,0.00020168,0.00020168,4.5872000000000004e-05,0.000471912,0.0009426520000000001,0.00030252,0.00030252,4.5872000000000004e-05,0.000235956,0.00030252,4.5872000000000004e-05,0.00018693,0.00024924
0.00019149,0.00018820200000000003,0.000555556,7.339400000000001e-05,7.339400000000001e-05,7.339400000000001e-05,0.00019149,0.00023372,0.00018820200000000003,0.00019149,0.000555556,0.00027731100000000003,0.00018820200000000003,0.00027731100000000003,0.00019149,0.000282303,0.00018820200000000003,0.00018487400000000002,0.00018487400000000002,8.842079228843053e-06,0.00018487400000000002,7.339400000000001e-05,0.00037640400000000005,0.000555556,0.00027731100000000003,0.00027731100000000003,7.339400000000001e-05,0.00018820200000000003,0.00027731100000000003,7.339400000000001e-05,0.00019149,0.00025532,0.002798724,0.000282303,0.00019149,7.339400000000001e-05,7.339400000000001e-05,0.000555556,0.0008333340000000001,0.00018820200000000003,0.000110091,0.00012766,0.000555556,0.00012766,0.00012766,0.00012766,0.000282303,0.00071184,0.00012766,0.00019149,0.00018487400000000002,0.000555556,0.000282303,7.339400000000001e-05,0.0008333340000000001,0.00027731100000000003,0.0006196744339362922,0.00019149,7.339400000000001e-05,0.00037640400000000005,0.000262935,0.00018487400000000002,0.0008333340000000001,0.0007058686989172484,0.00018487400000000002,0.000282303,0.00012766,7.339400000000001e-05,0.000110091,0.00027731100000000003,0.00018820200000000003,0.00027731100000000003,0.004276286000000001,0.00018487400000000002,0.000282303,0.000282303,0.00018487400000000002,0.00018487400000000002,7.339400000000001e-05,0.000555556,0.000282303,0.000555556,7.339400000000001e-05,0.000282303,0.0008333340000000001,0.00018820200000000003,0.000282303,0.000555556,0.00018487400000000002,0.000282303,7.339400000000001e-05,0.000282303,0.00025532,0.000110091,0.0008333340000000001,0.00012766,0.000282303,7.339400000000001e-05,0.00018820200000000003,0.00018820200000000003,0.00012766,0.00018487400000000002,0.000555556,0.000555556,0.00027731100000000003,0.000282303,0.000110091,0.00018487400000000002,0.000282303,0.000555556,0.000110091,0.00012766,0.00018820200000000003,0.000110091,0.00019149,0.00018487400000000002,0.000110091,0.000282303,0.0004689688625547767,0.00018820200000000003,0.000555556,7.339400000000001e-05,7.339400000000001e-05,7.339400000000001e-05,0.00019149,0.00023372,0.00018820200000000003,0.00019149,0.000555556,0.00027731100000000003,0.00018820200000000003,0.00027731100000000003,0.00019149,0.000282303,0.00018820200000000003,0.00018487400000000002,0.00018487400000000002,0.00018487400000000002,0.00018487400000000002,7.339400000000001e-05,0.00037640400000000005,0.000555556,0.00027731100000000003,0.00027731100000000003,7.339400000000001e-05,0.00018820200000000003,0.00027731100000000003,7.339400000000001e-05,0.00019149,0.00025532
0.000159573,0.00016854,0.000541218,5.5046e-05,5.5046e-05,5.5046e-05,0.000159573,0.000244768,0.00016854,0.000159573,0.000541218,0.000264705,0.00016854,0.000264705,0.000159573,0.00025281,0.00016854,0.00017647,0.00017647,8.440136100879158e-06,0.00017647,5.5046e-05,0.00033708,0.000541218,0.000264705,0.000264705,5.5046e-05,0.00016854,0.000264705,5.5046e-05,0.000159573,0.00021276400000000002,0.003160692,0.00025281,0.000159573,5.5046e-05,5.5046e-05,0.000541218,0.0030916848100482406,0.00016854,8.2569e-05,0.00010638200000000001,0.000541218,0.00010638200000000001,0.00010638200000000001,0.00010638200000000001,0.00025281,0.0005485679999999999,0.00010638200000000001,0.000159573,0.00017647,0.000541218,0.00025281,5.5046e-05,0.000811827,0.000264705,0.00016854,0.000159573,5.5046e-05,0.00033708,0.000275364,0.00017647,0.000811827,0.0006321245816490422,0.00017647,0.00025281,0.00010638200000000001,5.5046e-05,8.2569e-05,0.000264705,0.00016854,0.000264705,0.0045946599999999995,0.00017647,0.00025281,0.00025281,0.00017647,0.00017647,5.5046e-05,0.000541218,0.00025281,0.000541218,5.5046e-05,0.00025281,0.000811827,0.00016854,0.00025281,0.000541218,0.00017647,0.00025281,5.5046e-05,0.00025281,0.00021276400000000002,8.2569e-05,0.000811827,0.00010638200000000001,0.00025281,5.5046e-05,0.00016854,0.00016854,0.00010638200000000001,0.00017647,0.000541218,0.000541218,0.000264705,0.00025281,8.2569e-05,0.00017647,0.00025281,0.000541218,8.2569e-05,0.00010638200000000001,0.00016854,8.2569e-05,0.000159573,0.00017647,8.2569e-05,0.00025281,0.000159573,0.00016854,0.000541218,5.5046e-05,5.5046e-05,5.5046e-05,0.000159573,0.000244768,0.00016854,0.000159573,0.000541218,0.000264705,0.00016854,0.000264705,0.000159573,0.00025281,0.00016854,0.00017647,0.00017647,0.00017647,0.00017647,5.5046e-05,0.00033708,0.000541218,0.000264705,0.000264705,5.5046e-05,0.00016854,0.000264705,5.5046e-05,0.000159573,0.00021276400000000002
0.00014589600000000001,0.000157304,0.0005376339999999999,4.893e-05,4.893e-05,4.893e-05,0.00014589600000000001,0.000254968,0.000157304,0.00014589600000000001,0.0005376339999999999,0.000264705,0.000157304,0.000264705,0.00014589600000000001,0.000235956,0.000157304,0.00017647,0.00017647,8.440136100879158e-06,0.00017647,4.893e-05,0.000314608,0.0005376339999999999,0.000264705,0.000264705,4.893e-05,0.000157304,0.000264705,4.893e-05,0.00014589600000000001,0.00019452800000000002,0.0027642120000000003,0.000235956,0.00014589600000000001,4.893e-05,4.893e-05,0.0005376339999999999,0.003071211362455564,0.000157304,7.3395e-05,9.726400000000001e-05,0.0005376339999999999,9.726400000000001e-05,9.726400000000001e-05,9.726400000000001e-05,0.000235956,0.0006064159999999999,9.726400000000001e-05,0.00014589600000000001,0.00017647,0.0005376339999999999,0.000235956,4.893e-05,0.0008064509999999999,0.000264705,0.000157304,0.00014589600000000001,4.893e-05,0.000314608,0.00028683899999999994,0.00017647,0.0008064509999999999,0.000157304,0.00017647,0.000235956,9.726400000000001e-05,4.893e-05,7.3395e-05,0.000264705,0.000157304,0.000264705,0.00472577,0.00017647,0.000235956,0.000235956,0.00017647,0.00017647,4.893e-05,0.0005376339999999999,0.000235956,0.0005376339999999999,4.893e-05,0.000235956,0.0008064509999999999,0.000157304,0.000235956,0.0005376339999999999,0.00017647,0.000235956,4.893e-05,0.000235956,0.00019452800000000002,7.3395e-05,0.0008064509999999999,9.726400000000001e-05,0.000235956,4.893e-05,0.000157304,0.000157304,9.726400000000001e-05,0.00017647,0.0005376339999999999,0.0005376339999999999,0.000264705,0.000235956,7.3395e-05,0.00017647,0.000235956,0.0005376339999999999,7.3395e-05,9.726400000000001e-05,0.000157304,7.3395e-05,0.00014589600000000001,0.00017647,7.3395e-05,0.000235956,0.00014589600000000001,0.000157304,0.0005376339999999999,4.893e-05,4.893e-05,4.893e-05,0.00014589600000000001,0.000254968,0.000157304,0.00014589600000000001,0.0005376339999999999,0.000264705,0.000157304,0.000264705,0.00014589600000000001,0.000235956,0.000157304,0.00017647,0.00017647,0.00017647,0.00017647,4.893e-05,0.000314608,0.0005376339999999999,0.000264705,0.000264705,4.893e-05,0.000157304,0.000264705,4.893e-05,0.00014589600000000001,0.00019452800000000002
