0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
0.000287312058,-5.3340009999999995e-05,2.507539e-05,3.05651e-06,3.05651e-06,3.05651e-06,0.000287312058,0.00016998912,-5.3340009999999995e-05,0.000287312058,2.507539e-05,-1.681155e-05,-5.3340009999999995e-05,-1.681155e-05,0.000287312058,-8.007753399999999e-05,-5.3340009999999995e-05,-1.119825e-05,-1.119825e-05,-1.119825e-05,-1.119825e-05,3.05651e-06,-0.00010674753899999999,2.507539e-05,-1.681155e-05,-1.681155e-05,3.05651e-06,-5.3340009999999995e-05,-1.681155e-05,3.05651e-06,0.000287312058,0.000383001993,0.001329477129,-8.007753399999999e-05,0.000287312058,3.05651e-06,3.05651e-06,2.507539e-05,3.7644826e-05,-5.3340009999999995e-05,4.588634e-06,0.00019137987,2.507539e-05,0.00019137987,0.00019137987,0.00019137987,-8.007753399999999e-05,0.000338678658,0.00019137987,0.000287312058,-1.119825e-05,2.507539e-05,-8.007753399999999e-05,3.05651e-06,3.7644826e-05,-1.681155e-05,-5.3340009999999995e-05,0.000287312058,3.05651e-06,-0.00010674753899999999,0.00019122432,-1.119825e-05,3.7644826e-05,-5.3340009999999995e-05,-1.119825e-05,-8.007753399999999e-05,0.00019137987,3.05651e-06,4.588634e-06,-1.681155e-05,-5.3340009999999995e-05,-1.681155e-05,0.0,-1.119825e-05,-8.007753399999999e-05,-8.007753399999999e-05,-1.119825e-05,-1.119825e-05,3.05651e-06,2.507539e-05,-8.007753399999999e-05,2.507539e-05,3.05651e-06,-8.007753399999999e-05,3.7644826e-05,-5.3340009999999995e-05,-8.007753399999999e-05,2.507539e-05,-1.119825e-05,-8.007753399999999e-05,3.05651e-06,-8.007753399999999e-05,0.000383001993,4.588634e-06,3.7644826e-05,0.00019137987,-8.007753399999999e-05,3.05651e-06,-5.3340009999999995e-05,-5.3340009999999995e-05,0.00019137987,-1.119825e-05,2.507539e-05,2.507539e-05,-1.681155e-05,-8.007753399999999e-05,4.588634e-06,-1.119825e-05,-8.007753399999999e-05,2.507539e-05,4.588634e-06,0.00019137987,-5.3340009999999995e-05,4.588634e-06,0.000287312058,-1.119825e-05,4.588634e-06,-8.007753399999999e-05,0.000287312058,-5.3340009999999995e-05,2.507539e-05,3.05651e-06,3.05651e-06,3.05651e-06,0.000287312058,0.00016998912,-5.3340009999999995e-05,0.000287312058,2.507539e-05,-1.681155e-05,-5.3340009999999995e-05
9.121526e-06,4.772548e-05,0.00027941036,3.05651e-06,3.05651e-06,3.05651e-06,9.121526e-06,0.0,4.772548e-05,9.121526e-06,0.00027941036,0.000252169692,4.772548e-05,0.000252169692,9.121526e-06,7.1648632e-05,4.772548e-05,0.00016797138,0.00016797138,0.00016797138,0.00016797138,3.05651e-06,9.551137199999999e-05,0.00027941036,0.000252169692,0.005252169692,3.05651e-06,4.772548e-05,0.000252169692,3.05651e-06,9.121526e-06,1.2159471e-05,0.0015515254169999998,7.1648632e-05,9.121526e-06,3.05651e-06,3.05651e-06,0.00027941036,0.000419469224,4.772548e-05,4.588634e-06,6.07589e-06,0.00027941036,6.07589e-06,6.07589e-06,6.07589e-06,7.1648632e-05,0.000198728538,6.07589e-06,9.121526e-06,0.00016797138,0.00027941036,7.1648632e-05,3.05651e-06,0.000419469224,0.000252169692,4.772548e-05,9.121526e-06,3.05651e-06,9.551137199999999e-05,0.0,0.00016797138,0.000419469224,4.772548e-05,0.00016797138,7.1648632e-05,6.07589e-06,3.05651e-06,4.588634e-06,0.000252169692,4.772548e-05,0.000252169692,0.000318374353,0.00016797138,7.1648632e-05,7.1648632e-05,0.00016797138,0.00016797138,3.05651e-06,0.00027941036,7.1648632e-05,0.00027941036,3.05651e-06,7.1648632e-05,0.000419469224,4.772548e-05,7.1648632e-05,0.00027941036,0.00016797138,7.1648632e-05,3.05651e-06,7.1648632e-05,1.2159471e-05,4.588634e-06,0.000419469224,6.07589e-06,7.1648632e-05,3.05651e-06,4.772548e-05,4.772548e-05,6.07589e-06,0.00016797138,0.00027941036,0.00027941036,0.000252169692,7.1648632e-05,4.588634e-06,0.00016797138,7.1648632e-05,0.00027941036,4.588634e-06,6.07589e-06,4.772548e-05,4.588634e-06,9.121526e-06,0.00016797138,4.588634e-06,7.1648632e-05,9.121526e-06,4.772548e-05,0.00027941036,3.05651e-06,3.05651e-06,3.05651e-06,9.121526e-06,0.0,4.772548e-05,9.121526e-06,0.00027941036,0.000252169692,4.772548e-05
1.3681695999999999e-05,5.895533e-05,0.00033314300000000005,0.0,0.0,0.0,1.3681695999999999e-05,0.0,5.895533e-05,1.3681695999999999e-05,0.00033314300000000005,7.144819799999999e-05,5.895533e-05,7.144819799999999e-05,1.3681695999999999e-05,8.850762199999999e-05,5.895533e-05,4.759197e-05,4.759197e-05,4.759197e-05,4.759197e-05,0.0,0.000117985287,0.00033314300000000005,7.144819799999999e-05,0.005071448198,0.0,5.895533e-05,7.144819799999999e-05,0.0,1.3681695999999999e-05,1.8238416e-05,0.0014582258639999999,8.850762199999999e-05,1.3681695999999999e-05,0.0,0.0,0.00033314300000000005,0.0005001362,5.895533e-05,0.0,9.11344e-06,0.00033314300000000005,9.11344e-06,9.11344e-06,9.11344e-06,8.850762199999999e-05,0.00022205461199999998,9.11344e-06,1.3681695999999999e-05,4.759197e-05,0.00033314300000000005,8.850762199999999e-05,0.0,0.0005001362,7.144819799999999e-05,5.895533e-05,1.3681695999999999e-05,0.0,0.000117985287,0.0,4.759197e-05,0.0005001362,5.895533e-05,4.759197e-05,8.850762199999999e-05,9.11344e-06,0.0,0.0,7.144819799999999e-05,5.895533e-05,7.144819799999999e-05,0.000247208907,4.759197e-05,8.850762199999999e-05,8.850762199999999e-05,4.759197e-05,4.759197e-05,0.0,0.00033314300000000005,8.850762199999999e-05,0.00033314300000000005,0.0,8.850762199999999e-05,0.0005001362,5.895533e-05,8.850762199999999e-05,0.00033314300000000005,4.759197e-05,8.850762199999999e-05,0.0,8.850762199999999e-05,1.8238416e-05,0.0,0.0005001362,9.11344e-06,8.850762199999999e-05,0.0,5.895533e-05,5.895533e-05,9.11344e-06,4.759197e-05,0.00033314300000000005,0.00033314300000000005,7.144819799999999e-05,8.850762199999999e-05,0.0,4.759197e-05,8.850762199999999e-05,0.00033314300000000005,0.0,9.11344e-06,5.895533e-05,0.0,1.3681695999999999e-05,4.759197e-05,0.0,8.850762199999999e-05,1.3681695999999999e-05,5.895533e-05,0.00033314300000000005,0.0,0.0,0.0,1.3681695999999999e-05,0.0,5.895533e-05,1.3681695999999999e-05,0.00033314300000000005,7.144819799999999e-05,5.895533e-05
3.1923561999999996e-05,8.42219e-06,2.149274e-05,-9.16874e-06,-9.16874e-06,-9.16874e-06,3.1923561999999996e-05,0.0,8.42219e-06,3.1923561999999996e-05,2.149274e-05,1.2608366e-05,8.42219e-06,1.2608366e-05,3.1923561999999996e-05,1.2643946e-05,8.42219e-06,8.39849e-06,8.39849e-06,8.39849e-06,8.39849e-06,-9.16874e-06,1.6855041e-05,2.149274e-05,1.2608366e-05,0.005012608366,-9.16874e-06,8.42219e-06,1.2608366e-05,-9.16874e-06,3.1923561999999996e-05,4.2555777e-05,0.0016326923759999998,1.2643946e-05,3.1923561999999996e-05,-9.16874e-06,-9.16874e-06,2.149274e-05,3.2266316000000004e-05,8.42219e-06,-1.3764716e-05,2.126443e-05,2.149274e-05,2.126443e-05,2.126443e-05,2.126443e-05,1.2643946e-05,0.000245380686,2.126443e-05,3.1923561999999996e-05,8.39849e-06,2.149274e-05,1.2643946e-05,-9.16874e-06,3.2266316000000004e-05,1.2608366e-05,8.42219e-06,3.1923561999999996e-05,-9.16874e-06,1.6855041e-05,0.0,8.39849e-06,3.2266316000000004e-05,8.42219e-06,8.39849e-06,1.2643946e-05,2.126443e-05,-9.16874e-06,-1.3764716e-05,1.2608366e-05,8.42219e-06,1.2608366e-05,0.000290903008,8.39849e-06,1.2643946e-05,1.2643946e-05,8.39849e-06,8.39849e-06,-9.16874e-06,2.149274e-05,1.2643946e-05,2.149274e-05,-9.16874e-06,1.2643946e-05,3.2266316000000004e-05,8.42219e-06,1.2643946e-05,2.149274e-05,8.39849e-06,1.2643946e-05,-9.16874e-06,1.2643946e-05,4.2555777e-05,-1.3764716e-05,3.2266316000000004e-05,2.126443e-05,1.2643946e-05,-9.16874e-06,8.42219e-06,8.42219e-06,2.126443e-05,8.39849e-06,2.149274e-05,2.149274e-05,1.2608366e-05,1.2643946e-05,-1.3764716e-05,8.39849e-06,1.2643946e-05,2.149274e-05,-1.3764716e-05,2.126443e-05,8.42219e-06,-1.3764716e-05,3.1923561999999996e-05,8.39849e-06,-1.3764716e-05,1.2643946e-05,3.1923561999999996e-05,8.42219e-06,2.149274e-05,-9.16874e-06,-9.16874e-06,-9.16874e-06,3.1923561999999996e-05,0.0,8.42219e-06,3.1923561999999996e-05,2.149274e-05,1.2608366e-05,8.42219e-06
3.1923561999999996e-05,1.965204e-05,3.940441e-05,2.139478e-05,2.139478e-05,2.139478e-05,3.1923561999999996e-05,0.0,1.965204e-05,3.1923561999999996e-05,3.940441e-05,2.9419916000000003e-05,1.965204e-05,2.9419916000000003e-05,3.1923561999999996e-05,2.9502935999999997e-05,1.965204e-05,1.959674e-05,1.959674e-05,1.959674e-05,1.959674e-05,2.139478e-05,3.9328955999999995e-05,3.940441e-05,2.9419916000000003e-05,2.9419916000000003e-05,2.139478e-05,1.965204e-05,2.9419916000000003e-05,2.139478e-05,3.1923561999999996e-05,4.2555777e-05,0.0014815519379999997,2.9502935999999997e-05,3.1923561999999996e-05,2.139478e-05,2.139478e-05,3.940441e-05,5.9156494e-05,1.965204e-05,3.2119252e-05,2.126443e-05,3.940441e-05,2.126443e-05,2.126443e-05,2.126443e-05,2.9502935999999997e-05,0.00026870359799999996,2.126443e-05,3.1923561999999996e-05,1.959674e-05,3.940441e-05,2.9502935999999997e-05,2.139478e-05,5.9156494e-05,2.9419916000000003e-05,1.965204e-05,3.1923561999999996e-05,2.139478e-05,3.9328955999999995e-05,0.0,1.959674e-05,5.9156494e-05,0.00501965204,1.959674e-05,2.9502935999999997e-05,2.126443e-05,2.139478e-05,3.2119252e-05,2.9419916000000003e-05,1.965204e-05,2.9419916000000003e-05,0.00024970429,1.959674e-05,2.9502935999999997e-05,2.9502935999999997e-05,1.959674e-05,1.959674e-05,2.139478e-05,3.940441e-05,2.9502935999999997e-05,3.940441e-05,2.139478e-05,2.9502935999999997e-05,5.9156494e-05,1.965204e-05,2.9502935999999997e-05,3.940441e-05,1.959674e-05,2.9502935999999997e-05,2.139478e-05,2.9502935999999997e-05,4.2555777e-05,3.2119252e-05,5.9156494e-05,2.126443e-05,2.9502935999999997e-05,2.139478e-05,1.965204e-05,1.965204e-05,2.126443e-05,1.959674e-05,3.940441e-05,3.940441e-05,2.9419916000000003e-05,2.9502935999999997e-05,3.2119252e-05,1.959674e-05,2.9502935999999997e-05,3.940441e-05,3.2119252e-05,2.126443e-05,1.965204e-05,3.2119252e-05,3.1923561999999996e-05,1.959674e-05,3.2119252e-05,2.9502935999999997e-05,3.1923561999999996e-05,1.965204e-05,3.940441e-05,2.139478e-05,2.139478e-05,2.139478e-05,3.1923561999999996e-05,0.0,1.965204e-05,3.1923561999999996e-05,3.940441e-05,2.9419916000000003e-05,1.965204e-05
0.0,1.4036719999999999e-05,0.00023284223000000003,1.528176e-05,1.528176e-05,1.528176e-05,0.0,0.0,1.4036719999999999e-05,0.0,0.00023284223000000003,3.7825098e-05,1.4036719999999999e-05,3.7825098e-05,0.0,2.1072847999999997e-05,1.4036719999999999e-05,2.5195469999999997e-05,2.5195469999999997e-05,2.5195469999999997e-05,2.5195469999999997e-05,1.528176e-05,2.8091207999999998e-05,0.00023284223000000003,3.7825098e-05,3.7825098e-05,1.528176e-05,1.4036719999999999e-05,3.7825098e-05,1.528176e-05,0.0,0.0,0.0015515254169999998,2.1072847999999997e-05,0.0,0.010015281760000001,1.528176e-05,0.00023284223000000003,0.00034955808200000003,1.4036719999999999e-05,2.2941984e-05,0.0,0.00023284223000000003,0.0,0.0,0.0,2.1072847999999997e-05,0.00025657732799999996,0.0,0.0,2.5195469999999997e-05,0.00023284223000000003,2.1072847999999997e-05,1.528176e-05,0.00034955808200000003,3.7825098e-05,1.4036719999999999e-05,0.0,1.528176e-05,2.8091207999999998e-05,0.0,2.5195469999999997e-05,0.00034955808200000003,0.00501403672,2.5195469999999997e-05,2.1072847999999997e-05,0.0,1.528176e-05,2.2941984e-05,3.7825098e-05,1.4036719999999999e-05,3.7825098e-05,0.000297144232,2.5195469999999997e-05,2.1072847999999997e-05,2.1072847999999997e-05,2.5195469999999997e-05,2.5195469999999997e-05,1.528176e-05,0.00023284223000000003,2.1072847999999997e-05,0.00023284223000000003,1.528176e-05,2.1072847999999997e-05,0.00034955808200000003,1.4036719999999999e-05,2.1072847999999997e-05,0.00023284223000000003,2.5195469999999997e-05,2.1072847999999997e-05,1.528176e-05,2.1072847999999997e-05,0.0,2.2941984e-05,0.00034955808200000003,0.0,2.1072847999999997e-05,1.528176e-05,1.4036719999999999e-05,1.4036719999999999e-05,0.0,2.5195469999999997e-05,0.00023284223000000003,0.00023284223000000003,3.7825098e-05,2.1072847999999997e-05,2.2941984e-05,2.5195469999999997e-05,2.1072847999999997e-05,0.00023284223000000003,2.2941984e-05,0.0,1.4036719999999999e-05,2.2941984e-05,0.0,2.5195469999999997e-05,2.2941984e-05,2.1072847999999997e-05,0.0,1.4036719999999999e-05,0.00023284223000000003,1.528176e-05,1.528176e-05,1.528176e-05,0.0,0.0,1.4036719999999999e-05,0.0,0.00023284223000000003,3.7825098e-05,1.4036719999999999e-05
5.4726783999999995e-05,0.00010106627999999999,1.4329020000000001e-05,2.7507010000000003e-05,2.7507010000000003e-05,2.7507010000000003e-05,5.4726783999999995e-05,0.0,0.00010106627999999999,5.4726783999999995e-05,1.4329020000000001e-05,-2.1014733999999997e-05,0.00010106627999999999,-2.1014733999999997e-05,5.4726783999999995e-05,0.000151727352,0.00010106627999999999,-1.399801e-05,-1.399801e-05,-1.399801e-05,-1.399801e-05,2.7507010000000003e-05,0.00020226049199999996,1.4329020000000001e-05,-2.1014733999999997e-05,-2.1014733999999997e-05,2.7507010000000003e-05,0.00010106627999999999,-2.1014733999999997e-05,2.7507010000000003e-05,5.4726783999999995e-05,7.2953664e-05,0.0015981728219999999,0.000151727352,5.4726783999999995e-05,0.0050275070100000005,0.0050275070100000005,1.4329020000000001e-05,2.1511668000000002e-05,0.00010106627999999999,4.1295334000000004e-05,3.645376e-05,1.4329020000000001e-05,3.645376e-05,3.645376e-05,3.645376e-05,0.000151727352,0.000163276194,3.645376e-05,5.4726783999999995e-05,-1.399801e-05,1.4329020000000001e-05,0.000151727352,2.7507010000000003e-05,2.1511668000000002e-05,-2.1014733999999997e-05,0.00010106627999999999,5.4726783999999995e-05,2.7507010000000003e-05,0.00020226049199999996,0.0,-1.399801e-05,2.1511668000000002e-05,0.00510106628,-1.399801e-05,0.000151727352,3.645376e-05,2.7507010000000003e-05,4.1295334000000004e-05,-2.1014733999999997e-05,0.00010106627999999999,-2.1014733999999997e-05,0.000330856801,-1.399801e-05,0.000151727352,0.000151727352,-1.399801e-05,-1.399801e-05,2.7507010000000003e-05,1.4329020000000001e-05,0.000151727352,1.4329020000000001e-05,2.7507010000000003e-05,0.000151727352,2.1511668000000002e-05,0.00010106627999999999,0.000151727352,1.4329020000000001e-05,-1.399801e-05,0.000151727352,2.7507010000000003e-05,0.000151727352,7.2953664e-05,4.1295334000000004e-05,2.1511668000000002e-05,3.645376e-05,0.000151727352,2.7507010000000003e-05,0.00010106627999999999,0.00010106627999999999,3.645376e-05,-1.399801e-05,1.4329020000000001e-05,1.4329020000000001e-05,-2.1014733999999997e-05,0.000151727352,4.1295334000000004e-05,-1.399801e-05,0.000151727352,1.4329020000000001e-05,4.1295334000000004e-05,3.645376e-05,0.00010106627999999999,4.1295334000000004e-05,5.4726783999999995e-05,-1.399801e-05,4.1295334000000004e-05,0.000151727352,5.4726783999999995e-05,0.00010106627999999999,1.4329020000000001e-05,2.7507010000000003e-05,2.7507010000000003e-05,2.7507010000000003e-05,5.4726783999999995e-05,0.0,0.00010106627999999999,5.4726783999999995e-05,1.4329020000000001e-05,-2.1014733999999997e-05,0.00010106627999999999
9.1210516e-05,7.860658e-05,-4.656813e-05,2.7507010000000003e-05,2.7507010000000003e-05,2.7507010000000003e-05,9.1210516e-05,0.0,7.860658e-05,9.1210516e-05,-4.656813e-05,4.6231466e-05,7.860658e-05,4.6231466e-05,9.1210516e-05,0.00011800937199999999,7.860658e-05,3.0794990000000005e-05,3.0794990000000005e-05,3.0794990000000005e-05,3.0794990000000005e-05,2.7507010000000003e-05,0.00015731266199999998,-4.656813e-05,4.6231466e-05,4.6231466e-05,2.7507010000000003e-05,7.860658e-05,4.6231466e-05,2.7507010000000003e-05,9.1210516e-05,0.000121588386,0.0014815519379999997,0.00011800937199999999,9.1210516e-05,0.0050275070100000005,0.0050275070100000005,-4.656813e-05,-6.9911142e-05,7.860658e-05,4.1295334000000004e-05,6.075574e-05,-4.656813e-05,6.075574e-05,6.075574e-05,6.075574e-05,0.00011800937199999999,0.00030322631399999997,6.075574e-05,9.1210516e-05,3.0794990000000005e-05,-4.656813e-05,0.00011800937199999999,2.7507010000000003e-05,-6.9911142e-05,4.6231466e-05,7.860658e-05,9.1210516e-05,2.7507010000000003e-05,0.00015731266199999998,0.0,3.0794990000000005e-05,-6.9911142e-05,7.860658e-05,3.0794990000000005e-05,0.00011800937199999999,6.075574e-05,2.7507010000000003e-05,4.1295334000000004e-05,4.6231466e-05,7.860658e-05,4.6231466e-05,0.000322114661,3.0794990000000005e-05,0.00011800937199999999,0.00011800937199999999,3.0794990000000005e-05,3.0794990000000005e-05,2.7507010000000003e-05,-4.656813e-05,0.00011800937199999999,-4.656813e-05,2.7507010000000003e-05,0.00011800937199999999,-6.9911142e-05,7.860658e-05,0.00011800937199999999,-4.656813e-05,3.0794990000000005e-05,0.00011800937199999999,2.7507010000000003e-05,0.00011800937199999999,0.000121588386,4.1295334000000004e-05,-6.9911142e-05,6.075574e-05,0.00011800937199999999,2.7507010000000003e-05,7.860658e-05,7.860658e-05,6.075574e-05,3.0794990000000005e-05,-4.656813e-05,-4.656813e-05,4.6231466e-05,0.00011800937199999999,4.1295334000000004e-05,3.0794990000000005e-05,0.00011800937199999999,-4.656813e-05,4.1295334000000004e-05,6.075574e-05,7.860658e-05,4.1295334000000004e-05,9.1210516e-05,3.0794990000000005e-05,4.1295334000000004e-05,0.00011800937199999999,9.1210516e-05,7.860658e-05,-4.656813e-05,2.7507010000000003e-05,2.7507010000000003e-05,2.7507010000000003e-05,9.1210516e-05,0.0,7.860658e-05,9.1210516e-05,-4.656813e-05,4.6231466e-05,7.860658e-05
6.384712399999999e-05,3.930329e-05,1.074637e-05,-1.528176e-05,-1.528176e-05,-1.528176e-05,6.384712399999999e-05,0.0,3.930329e-05,6.384712399999999e-05,1.074637e-05,0.0,3.930329e-05,0.0,6.384712399999999e-05,5.9004685999999996e-05,3.930329e-05,0.0,0.0,0.0,0.0,-1.528176e-05,7.865633099999999e-05,1.074637e-05,0.0,0.0,-1.528176e-05,3.930329e-05,0.0,-1.528176e-05,6.384712399999999e-05,8.5111554e-05,0.001434904533,5.9004685999999996e-05,6.384712399999999e-05,0.00498471824,-1.528176e-05,1.074637e-05,1.6133158000000002e-05,3.930329e-05,-2.2941984e-05,4.252886e-05,1.074637e-05,4.252886e-05,4.252886e-05,4.252886e-05,5.9004685999999996e-05,0.000186599106,4.252886e-05,6.384712399999999e-05,0.0,1.074637e-05,5.9004685999999996e-05,-1.528176e-05,1.6133158000000002e-05,0.0,3.930329e-05,6.384712399999999e-05,-1.528176e-05,7.865633099999999e-05,0.0,0.0,1.6133158000000002e-05,3.930329e-05,0.0,5.9004685999999996e-05,4.252886e-05,-1.528176e-05,-2.2941984e-05,0.0,3.930329e-05,0.0,0.0003470850899999999,0.0,5.9004685999999996e-05,5.9004685999999996e-05,0.0,0.0,-1.528176e-05,1.074637e-05,5.9004685999999996e-05,1.074637e-05,-1.528176e-05,5.9004685999999996e-05,1.6133158000000002e-05,3.930329e-05,5.9004685999999996e-05,1.074637e-05,0.0,5.9004685999999996e-05,-1.528176e-05,5.9004685999999996e-05,8.5111554e-05,-2.2941984e-05,1.6133158000000002e-05,4.252886e-05,5.9004685999999996e-05,-1.528176e-05,3.930329e-05,3.930329e-05,4.252886e-05,0.0,1.074637e-05,1.074637e-05,0.0,5.9004685999999996e-05,-2.2941984e-05,0.0,5.9004685999999996e-05,1.074637e-05,-2.2941984e-05,4.252886e-05,3.930329e-05,-2.2941984e-05,6.384712399999999e-05,0.0,-2.2941984e-05,5.9004685999999996e-05,6.384712399999999e-05,3.930329e-05,1.074637e-05,-1.528176e-05,-1.528176e-05,-1.528176e-05,6.384712399999999e-05,0.0,3.930329e-05,6.384712399999999e-05,1.074637e-05,0.0,3.930329e-05
-3.6483732e-05,-1.965204e-05,0.0,3.05651e-06,3.05651e-06,3.05651e-06,-3.6483732e-05,0.0,-1.965204e-05,-3.6483732e-05,0.0,7.565138199999999e-05,-1.965204e-05,7.565138199999999e-05,-3.6483732e-05,-2.9502935999999997e-05,-1.965204e-05,5.0391729999999996e-05,5.0391729999999996e-05,5.0391729999999996e-05,5.0391729999999996e-05,3.05651e-06,-3.9328955999999995e-05,0.0,7.565138199999999e-05,7.565138199999999e-05,3.05651e-06,-1.965204e-05,7.565138199999999e-05,3.05651e-06,-3.6483732e-05,-4.8634722e-05,0.001504873269,-2.9502935999999997e-05,-3.6483732e-05,3.05651e-06,3.05651e-06,0.0,0.0,-1.965204e-05,4.588634e-06,-2.430198e-05,0.0,-2.430198e-05,-2.430198e-05,-2.430198e-05,-2.9502935999999997e-05,0.00023325125399999998,-2.430198e-05,-3.6483732e-05,5.0391729999999996e-05,0.0,-2.9502935999999997e-05,3.05651e-06,0.0,7.565138199999999e-05,-1.965204e-05,-3.6483732e-05,3.05651e-06,-3.9328955999999995e-05,0.0,5.0391729999999996e-05,0.0,-1.965204e-05,5.0391729999999996e-05,-2.9502935999999997e-05,-2.430198e-05,3.05651e-06,4.588634e-06,7.565138199999999e-05,-1.965204e-05,7.565138199999999e-05,0.000287157167,5.0391729999999996e-05,-2.9502935999999997e-05,-2.9502935999999997e-05,5.0391729999999996e-05,5.0391729999999996e-05,3.05651e-06,0.0,-2.9502935999999997e-05,0.0,3.05651e-06,-2.9502935999999997e-05,0.0,-1.965204e-05,-2.9502935999999997e-05,0.0,5.0391729999999996e-05,-2.9502935999999997e-05,0.00500305651,-2.9502935999999997e-05,-4.8634722e-05,4.588634e-06,0.0,-2.430198e-05,-2.9502935999999997e-05,3.05651e-06,-1.965204e-05,-1.965204e-05,-2.430198e-05,5.0391729999999996e-05,0.0,0.0,7.565138199999999e-05,-2.9502935999999997e-05,4.588634e-06,5.0391729999999996e-05,-2.9502935999999997e-05,0.0,4.588634e-06,-2.430198e-05,-1.965204e-05,4.588634e-06,-3.6483732e-05,5.0391729999999996e-05,4.588634e-06,-2.9502935999999997e-05,-3.6483732e-05,-1.965204e-05,0.0,3.05651e-06,3.05651e-06,3.05651e-06,-3.6483732e-05,0.0,-1.965204e-05,-3.6483732e-05,0.0,7.565138199999999e-05,-1.965204e-05
